icd_code,icd_version,long_title
S32031K,10,"Stable burst fracture of third lumbar vertebra, subsequent encounter for fracture with nonunion"
S32031S,10,"Stable burst fracture of third lumbar vertebra, sequela"
S32032,10,Unstable burst fracture of third lumbar vertebra
S32032A,10,"Unstable burst fracture of third lumbar vertebra, initial encounter for closed fracture"
S32032B,10,"Unstable burst fracture of third lumbar vertebra, initial encounter for open fracture"
S32032D,10,"Unstable burst fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing"
S32032G,10,"Unstable burst fracture of third lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32032K,10,"Unstable burst fracture of third lumbar vertebra, subsequent encounter for fracture with nonunion"
S32032S,10,"Unstable burst fracture of third lumbar vertebra, sequela"
S32038,10,Other fracture of third lumbar vertebra
S32038A,10,"Other fracture of third lumbar vertebra, initial encounter for closed fracture"
S32038B,10,"Other fracture of third lumbar vertebra, initial encounter for open fracture"
S32038D,10,"Other fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing"
S32038G,10,"Other fracture of third lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32038K,10,"Other fracture of third lumbar vertebra, subsequent encounter for fracture with nonunion"
S32038S,10,"Other fracture of third lumbar vertebra, sequela"
S32039,10,Unspecified fracture of third lumbar vertebra
S32039A,10,"Unspecified fracture of third lumbar vertebra, initial encounter for closed fracture"
S32039B,10,"Unspecified fracture of third lumbar vertebra, initial encounter for open fracture"
S32039D,10,"Unspecified fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing"
S32039G,10,"Unspecified fracture of third lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32039K,10,"Unspecified fracture of third lumbar vertebra, subsequent encounter for fracture with nonunion"
S32039S,10,"Unspecified fracture of third lumbar vertebra, sequela"
S3204,10,Fracture of fourth lumbar vertebra
S32040,10,Wedge compression fracture of fourth lumbar vertebra
S32040A,10,"Wedge compression fracture of fourth lumbar vertebra, initial encounter for closed fracture"
S32040B,10,"Wedge compression fracture of fourth lumbar vertebra, initial encounter for open fracture"
S32040D,10,"Wedge compression fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32040G,10,"Wedge compression fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32040K,10,"Wedge compression fracture of fourth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32040S,10,"Wedge compression fracture of fourth lumbar vertebra, sequela"
S32041,10,Stable burst fracture of fourth lumbar vertebra
S32041A,10,"Stable burst fracture of fourth lumbar vertebra, initial encounter for closed fracture"
S32041B,10,"Stable burst fracture of fourth lumbar vertebra, initial encounter for open fracture"
S32041D,10,"Stable burst fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32041G,10,"Stable burst fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32041K,10,"Stable burst fracture of fourth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32041S,10,"Stable burst fracture of fourth lumbar vertebra, sequela"
S32042,10,Unstable burst fracture of fourth lumbar vertebra
S32042A,10,"Unstable burst fracture of fourth lumbar vertebra, initial encounter for closed fracture"
S32042B,10,"Unstable burst fracture of fourth lumbar vertebra, initial encounter for open fracture"
S32042D,10,"Unstable burst fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32042G,10,"Unstable burst fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32042K,10,"Unstable burst fracture of fourth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32042S,10,"Unstable burst fracture of fourth lumbar vertebra, sequela"
S32048,10,Other fracture of fourth lumbar vertebra
S32048A,10,"Other fracture of fourth lumbar vertebra, initial encounter for closed fracture"
S32048B,10,"Other fracture of fourth lumbar vertebra, initial encounter for open fracture"
S32048D,10,"Other fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32048G,10,"Other fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32048K,10,"Other fracture of fourth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32048S,10,"Other fracture of fourth lumbar vertebra, sequela"
S32049,10,Unspecified fracture of fourth lumbar vertebra
S32049A,10,"Unspecified fracture of fourth lumbar vertebra, initial encounter for closed fracture"
S32049B,10,"Unspecified fracture of fourth lumbar vertebra, initial encounter for open fracture"
S32049D,10,"Unspecified fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32049G,10,"Unspecified fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32049K,10,"Unspecified fracture of fourth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32049S,10,"Unspecified fracture of fourth lumbar vertebra, sequela"
S3205,10,Fracture of fifth lumbar vertebra
S32050,10,Wedge compression fracture of fifth lumbar vertebra
S32050A,10,"Wedge compression fracture of fifth lumbar vertebra, initial encounter for closed fracture"
S32050B,10,"Wedge compression fracture of fifth lumbar vertebra, initial encounter for open fracture"
S32050D,10,"Wedge compression fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32050G,10,"Wedge compression fracture of fifth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32050K,10,"Wedge compression fracture of fifth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32050S,10,"Wedge compression fracture of fifth lumbar vertebra, sequela"
S32051,10,Stable burst fracture of fifth lumbar vertebra
S32051A,10,"Stable burst fracture of fifth lumbar vertebra, initial encounter for closed fracture"
S32051B,10,"Stable burst fracture of fifth lumbar vertebra, initial encounter for open fracture"
S32051D,10,"Stable burst fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32051G,10,"Stable burst fracture of fifth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32051K,10,"Stable burst fracture of fifth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32051S,10,"Stable burst fracture of fifth lumbar vertebra, sequela"
S32052,10,Unstable burst fracture of fifth lumbar vertebra
S32052A,10,"Unstable burst fracture of fifth lumbar vertebra, initial encounter for closed fracture"
S32052B,10,"Unstable burst fracture of fifth lumbar vertebra, initial encounter for open fracture"
S32052D,10,"Unstable burst fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32052G,10,"Unstable burst fracture of fifth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32052K,10,"Unstable burst fracture of fifth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32052S,10,"Unstable burst fracture of fifth lumbar vertebra, sequela"
S32058,10,Other fracture of fifth lumbar vertebra
S32058A,10,"Other fracture of fifth lumbar vertebra, initial encounter for closed fracture"
S32058B,10,"Other fracture of fifth lumbar vertebra, initial encounter for open fracture"
S32058D,10,"Other fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32058G,10,"Other fracture of fifth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32058K,10,"Other fracture of fifth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32058S,10,"Other fracture of fifth lumbar vertebra, sequela"
S32059,10,Unspecified fracture of fifth lumbar vertebra
S32059A,10,"Unspecified fracture of fifth lumbar vertebra, initial encounter for closed fracture"
S32059B,10,"Unspecified fracture of fifth lumbar vertebra, initial encounter for open fracture"
S32059D,10,"Unspecified fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing"
S32059G,10,"Unspecified fracture of fifth lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32059K,10,"Unspecified fracture of fifth lumbar vertebra, subsequent encounter for fracture with nonunion"
S32059S,10,"Unspecified fracture of fifth lumbar vertebra, sequela"
